date,avg_difangle,var_difangle,avgdis,vardis,decardis,movdistr_mean_a,movdistr_var_a,movdistr_mean_b,movdistr_var_b,motionsync_a_1,motionsync_a_2,motionsync_a_3,motionsync_a_4,motion_reaction_a,motion_reaction_b,varpos_a,varpos_b,M_1,M_2,M_3,M_4,M_5,M_6,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6
11212113_F,175.85112166330362,2.352379084774208,234.70413596845916,17.128559299041164,1.4557566092563547,32.78628942071125,26.899664251144657,21.219766659187794,23.53896320035678,3577, 738, 126,  29,5.691051570235839,3.873674528535259,17.182398702350625,20.93534927417154,0,0,3,4,1,1,0,1,5,6,3,4
11232117_F,168.39853953474687,17.51732981290999,153.59003967773978,60.619711790305715,-18.181256805444093,33.611372733694374,35.75694419721584,17.02206052206052,31.087846170779226,3917, 334, 147,  72,8.124983929912286,4.6349541034124195,91.16094981301059,137.1929260444089,0,0,2,5,2,3,0,0,3,6,3,2
11232117_M,166.11945344383454,16.671085457283176,152.69115192550444,120.85212366252972,-18.181256805444093,17.02206052206052,31.087846170779226,33.611372733694374,35.75694419721584,4297, 129,  24,  20,4.6349541034124195,8.124983929912286,137.1929260444089,91.16094981301059,0,0,3,6,3,2,0,0,2,5,2,3
11282119_F,165.36146730858002,17.43120375959236,196.2624548517396,54.94214890221049,67.69569394335679,42.48417198204583,39.493210352607484,62.42405412869373,49.55435232695946,3860, 535,  26,  49,9.825002568213161,21.517609018794023,87.23752047677671,352.47216266381446,0,1,6,6,3,5,0,1,6,5,6,6
11282119_M,174.42935543959916,19.66520742489796,161.3106579476344,363.92496583462275,67.69569394335679,62.42405412869373,49.55435232695946,42.48417198204583,39.493210352607484,3771, 611,  60,  28,21.517609018794023,9.825002568213161,352.47216266381446,87.23752047677671,0,1,6,5,6,6,0,1,6,6,3,5
11252112_F,171.38453839922047,6.150123474261035,151.52116028428665,44.337986103520244,-15.636032679004984,38.563291139240505,33.4832235440934,23.451688660254977,24.817777251685847,4091, 284,  70,  25,8.138430931992083,4.290266178155574,42.248731950061725,64.77676033982753,0,1,5,5,4,5,0,1,5,5,5,4
11252112_M,171.03560084521885,7.794437071658055,159.79532779259713,35.43321565642809,-15.636032679004984,23.451688660254977,24.817777251685847,38.563291139240505,33.4832235440934,3906, 442,  93,  29,4.290266178155574,8.138430931992083,64.77676033982753,42.248731950061725,0,1,5,5,5,4,0,1,5,5,4,5
11402117_M,176.83961950144968,4.3373191202084165,184.34881228291596,22.22207654488206,-12.065750537353324,31.110825318720643,26.935905750063164,44.8204485802911,40.97005744041182,4041, 278,  74,  77,5.423746314189972,10.348434265933736,18.73064300939299,60.092724560723475,0,1,5,5,4,2,0,0,4,7,2,2
11402117_F,177.27331115055387,10.033163977533833,173.99431098453093,59.81974501834692,-12.065750537353324,44.8204485802911,40.97005744041182,31.110825318720643,26.935905750063164,3603, 630, 117, 120,10.348434265933736,5.423746314189972,60.092724560723475,18.73064300939299,0,0,4,7,2,2,0,1,5,5,4,2
11362109_M,171.80457032225493,7.7411575384691576,221.61251960653735,161.6511536421215,-24.50052738128693,43.82996712071395,45.43216984043773,54.30602006688963,37.015406227771635,3356, 959,  96,  59,9.354337876234885,9.258385449404198,133.0540338007927,25.457271149350824,0,0,3,5,1,1,0,1,6,7,6,4
11362109_F,175.23186459645964,2.7228759818380377,220.8066838185302,29.828381063637742,-24.50052738128693,54.30602006688963,37.015406227771635,43.82996712071395,45.43216984043773,2485,1684, 269,  32,9.258385449404198,9.354337876234885,25.457271149350824,133.0540338007927,0,1,6,7,6,4,0,0,3,5,1,1
11242117_F,163.5447685527418,27.63429546867212,193.42281510381548,138.00126398187064,24.887480610723912,48.553257369333664,39.652008536046175,35.48456140350877,38.22632809086634,4129, 185, 121,  35,14.627291654337634,8.322102978486328,149.55122912511192,541.7367553538916,0,1,4,5,3,4,0,1,5,5,5,4
11242117_M,145.1085089266044,334.5815029728496,202.95607636689607,181.25773242132948,24.887480610723912,35.48456140350877,38.22632809086634,48.553257369333664,39.652008536046175,3702, 481, 172, 115,8.322102978486328,14.627291654337634,541.7367553538916,149.55122912511192,0,1,5,5,5,4,0,1,4,5,3,4
11262117_F,174.03993909821278,2.3809791889907577,199.56039212464904,24.263228389636378,-33.337804776575865,27.233091239219245,32.45539596169969,50.0683401393226,40.693971951212546,3684, 613,  77,  96,5.283225363402581,11.424586307409383,16.49795832032385,208.0382727115308,0,1,5,5,4,5,0,1,5,5,5,4
11262117_M,176.19291068538882,9.850282210315864,212.43653291022937,232.09615174769743,-33.337804776575865,50.0683401393226,40.693971951212546,27.233091239219245,32.45539596169969,3556, 658, 206,  50,11.424586307409383,5.283225363402581,208.0382727115308,16.49795832032385,0,1,5,5,5,4,0,1,5,5,4,5
11402111_F,169.66017511407566,15.693002730421043,119.10886009743983,13.166112955174624,6.387086894098275,37.088101208114885,33.10707738236882,34.92326221610461,27.396346107535642,3913, 459,  78,  20,7.2105202996856415,7.772916585151898,32.8552435051287,98.54094951179209,0,0,4,4,1,2,0,1,4,4,6,3
11402111_M,164.694363663308,6.139642713229399,160.2339381245242,91.03840643949277,6.387086894098275,34.92326221610461,27.396346107535642,37.088101208114885,33.10707738236882,4267,  69,  68,  66,7.772916585151898,7.2105202996856415,98.54094951179209,32.8552435051287,0,1,4,4,6,3,0,0,4,4,1,2
11352106_M,177.35454341423548,2.2610839810007777,176.2721427955624,51.325007594189564,19.673241668369315,27.5946825218757,27.554543555197675,52.88753651411879,42.10276596745634,3969, 389,  63,  49,5.028426963260449,11.970047248628152,53.53402933357547,43.861226660175625,0,0,3,2,2,1,0,1,3,4,3,2
11352106_F,175.0505846245609,5.548232940932526,225.44654085605754,94.47721603797349,19.673241668369315,52.88753651411879,42.10276596745634,27.5946825218757,27.554543555197675,3138,1094, 181,  57,11.970047248628152,5.028426963260449,43.861226660175625,53.53402933357547,0,1,3,4,3,2,0,0,3,2,2,1
11282103_F,176.8802429958851,6.94882968672304,165.61167399047474,122.27343807271544,34.570095496000306,59.75428784489187,45.223039008397336,54.804820284201725,46.042636323317815,3605, 720,  96,  49,13.961817698927312,19.121673996948957,105.40617804246422,400.35278445916674,0,0,4,4,1,1,0,0,1,1,1,1
11282103_M,172.43764446613753,48.48283199934289,156.26198002330986,467.0335991947124,34.570095496000306,54.804820284201725,46.042636323317815,59.75428784489187,45.223039008397336,3521, 715, 192,  42,19.121673996948957,13.961817698927312,400.35278445916674,105.40617804246422,0,0,1,1,1,1,0,0,4,4,1,1
11352119_F,174.3279000392551,8.501164276518715,184.8186946325037,69.53011433734011,3.1596470273547084,41.60597257727167,42.356135575539795,41.46603601550034,37.15022252105154,3002,1036, 333,  99,8.500514531001384,7.947062693243155,66.25266882478104,105.36917735944047,0,1,5,5,2,5,0,0,2,2,2,1
11352119_M,172.2969498536993,5.378077449474345,168.86454881714192,106.11081944976834,3.1596470273547084,41.46603601550034,37.15022252105154,41.60597257727167,42.356135575539795,3871, 433, 137,  29,7.947062693243155,8.500514531001384,105.36917735944047,66.25266882478104,0,0,2,2,2,1,0,1,5,5,2,5
11352109_M,162.28314255488513,44.3001593760396,141.7024025176268,305.2624540658031,56.564892159908936,45.58565477740172,43.30479282827812,45.35609364241451,37.19295310954004,3780, 422, 225,  43,15.956933220857671,9.250008381958137,211.9563683646508,33.17563897934087,0,0,1,1,1,1,0,1,1,7,1,1
11352109_F,176.22512742379192,1.5738161713764085,232.513309265217,69.18101453754745,56.564892159908936,45.35609364241451,37.19295310954004,45.58565477740172,43.30479282827812,4095, 271,  66,  38,9.250008381958137,15.956933220857671,33.17563897934087,211.9563683646508,0,1,1,7,1,1,0,0,1,1,1,1
11342111_F,177.5363348584032,2.623942112056807,169.075522940911,25.667542257476516,9.341882924703441,30.760040385909804,26.411839855253177,54.82540645474399,44.23368003447081,3898, 392, 150,  30,5.429900336640934,12.614350506402035,29.655222087010664,59.00140358270182,0,1,6,4,4,4,0,1,7,5,7,4
11342111_M,176.07579165125804,8.176849249002176,157.53316470729126,64.1220173054413,9.341882924703441,54.82540645474399,44.23368003447081,30.760040385909804,26.411839855253177,3731, 569, 141,  29,12.614350506402035,5.429900336640934,59.00140358270182,29.655222087010664,0,1,7,5,7,4,0,1,6,4,4,4
11372118_M,155.37610052189973,13.126558506965251,147.95015208251615,15.41249876034962,6.2301504843617295,26.99030100334448,24.228155710203563,44.084203821656054,38.37561400786637,3830, 488,  87,  65,4.757922700976927,15.053108533613742,38.58543788276675,82.97800599416098,0,1,3,4,1,1,0,1,4,7,3,5
11372118_F,169.02970113692433,40.38586725494538,162.77996712273182,106.59897018901341,6.2301504843617295,44.084203821656054,38.37561400786637,26.99030100334448,24.228155710203563,3952, 344, 105,  69,15.053108533613742,4.757922700976927,82.97800599416098,38.58543788276675,0,1,4,7,3,5,0,1,3,4,1,1
11352117_F,172.71442386943235,1.8464875841215849,184.9518859168549,20.366562465357116,4.66136872898096,30.493697951834346,27.050040005755964,38.65742232451093,32.439056156995996,3689, 575, 143,  63,5.55526076003461,8.517819352193731,16.94376956530222,19.765960144416105,0,0,4,5,4,3,0,0,2,2,1,1
11352117_M,169.13026915466227,14.255736255776977,152.9549868020742,39.33867904397395,4.66136872898096,38.65742232451093,32.439056156995996,30.493697951834346,27.050040005755964,4308, 112,  32,  18,8.517819352193731,5.55526076003461,19.765960144416105,16.94376956530222,0,0,2,2,1,1,0,0,4,5,4,3
11392112_M,168.04639382665843,6.857541907244202,186.32733461978583,109.29104015303378,19.261952399211225,43.800757054370266,38.518011826045296,38.48758184691804,33.36232909599946,3264, 939, 246,  21,8.771929833794218,7.306413630404599,114.48220443259596,53.30143083329457,0,1,6,4,6,6,0,1,3,3,1,1
11392112_F,126.15634962860054,60.079100109247726,168.5139343907352,42.7939161549947,19.261952399211225,38.48758184691804,33.36232909599946,43.800757054370266,38.518011826045296,3262, 833, 290,  85,7.306413630404599,8.771929833794218,53.30143083329457,114.48220443259596,0,1,3,3,1,1,0,1,6,4,6,6
11402116_M,172.80365189472946,18.651045549278635,174.10824726063777,116.87156916195575,-23.408432364644682,35.96722260829279,37.35550840071147,44.30368685659564,37.79245080192723,4019, 319,  86,  46,8.112025128270327,10.058120612502618,127.30138996627534,67.05564390587234,0,1,5,7,4,4,0,1,6,6,1,5
11402116_F,176.0714918383396,5.637806616615331,142.55193760779167,68.95841759760755,-23.408432364644682,44.30368685659564,37.79245080192723,35.96722260829279,37.35550840071147,3715, 472, 195,  88,10.058120612502618,8.112025128270327,67.05564390587234,127.30138996627534,0,1,6,6,1,5,0,1,5,7,4,4
11282109_M,177.18715126299165,5.0820246802034825,216.65961345317987,78.32523165200466,10.341494426176723,46.77215950036032,43.59639713015589,45.092167454422686,32.035777206945916,3921, 437,  83,  29,11.047857419319705,7.9678762234851925,85.34342248836185,28.243212076377038,0,0,4,5,1,1,0,0,5,6,1,2
11282109_F,178.8990332739448,0.9248233694787977,209.82875059944743,32.40875520822833,10.341494426176723,45.092167454422686,32.035777206945916,46.77215950036032,43.59639713015589,3668, 706,  62,  34,7.9678762234851925,11.047857419319705,28.243212076377038,85.34342248836185,0,0,5,6,1,2,0,0,4,5,1,1
11232106_M,166.52431874006055,7.835895890387965,185.74323507551932,49.337290347025515,-27.323672127355337,36.56617150573936,34.96786263078442,38.672512526843235,34.313342270217056,3878, 522,  64,   6,6.581821474783689,9.476160586895977,62.41449013090333,119.46278407205372,0,1,3,2,3,1,0,1,3,3,1,1
11232106_F,157.21663475737475,21.65833840121383,155.92608059997664,126.0473887295939,-27.323672127355337,38.672512526843235,34.313342270217056,36.56617150573936,34.96786263078442,3870, 483,  80,  37,9.476160586895977,6.581821474783689,119.46278407205372,62.41449013090333,0,1,3,3,1,1,0,1,3,2,3,1
11382103_M,147.69097996065628,16.8535234166774,164.4486680620408,31.615572620722364,-15.275625297948238,42.6765247410817,34.00356579664701,53.61962527023781,41.99393830470679,3422, 763, 232,  53,8.377734329268138,11.596752340342269,29.27946810281004,82.73311833798213,0,0,3,5,5,3,0,0,1,2,1,1
11382103_F,156.41050570589195,21.192000470849287,165.4638098825538,70.8342858167639,-15.275625297948238,53.61962527023781,41.99393830470679,42.6765247410817,34.00356579664701,3370, 989,  85,  26,11.596752340342269,8.377734329268138,82.73311833798213,29.27946810281004,0,0,1,2,1,1,0,0,3,5,5,3
11392106_F,163.39990804708998,18.45072984354768,165.37866537109213,43.42037340967208,9.261833051417966,37.92846820809248,40.57336166793483,41.08373870743572,39.02791175979252,3549, 657, 227,  37,9.477659478876747,8.359358543586895,37.10146656784128,328.6234535057599,0,1,4,5,4,2,0,1,6,6,5,5
11392106_M,167.43522125143875,36.70211359136716,159.2156690117796,197.03740779810596,9.261833051417966,41.08373870743572,39.02791175979252,37.92846820809248,40.57336166793483,3329, 878, 166,  97,8.359358543586895,9.477659478876747,328.6234535057599,37.10146656784128,0,1,6,6,5,5,0,1,4,5,4,2
11262119_F,178.3757906341942,1.9332013026672508,240.7744045401184,335.42278501806163,-10.087155437239744,33.114425881728984,33.09263684608234,43.841076084380184,38.85690131354512,3573, 661, 181,  55,13.489114662557437,9.72869577377855,107.4840038448009,160.0186513636841,0,0,3,4,1,1,0,1,4,6,2,2
11262119_M,167.41420889589037,7.445454920909268,206.84117550959874,151.0681138073815,-10.087155437239744,43.841076084380184,38.85690131354512,33.114425881728984,33.09263684608234,3452, 786, 161,  71,9.72869577377855,13.489114662557437,160.0186513636841,107.4840038448009,0,1,4,6,2,2,0,0,3,4,1,1
11242118_F,171.23250271087008,48.03436378402383,175.39966166377474,199.40535490002034,-7.873025793610452,39.366050808314085,34.16041674195552,45.040818828144154,40.70518667235372,3776, 382, 192, 120,16.195173081284462,12.622412841207362,212.89399053302247,856.9085606756128,0,1,6,7,3,6,0,1,5,5,4,5
11242118_M,139.45361008525094,267.16854987610856,182.81632806957637,371.1701911570299,-7.873025793610452,45.040818828144154,40.70518667235372,39.366050808314085,34.16041674195552,3665, 481, 235,  89,12.622412841207362,16.195173081284462,856.9085606756128,212.89399053302247,0,1,5,5,4,5,0,1,6,7,3,6
11362117_F,177.13495995370315,10.597136580321573,164.32152592731018,42.73611692033047,9.156829066257728,37.557596586868925,33.56801758668542,24.15833896016205,32.159108715272026,4141, 207,  90,  32,9.155507181089686,4.528768050821606,53.390725396224504,36.673642489637835,0,1,6,6,6,6,0,1,5,6,4,1
11362117_M,177.64870186433714,3.617058700498406,181.84970961664663,22.896445674633412,9.156829066257728,24.15833896016205,32.159108715272026,37.557596586868925,33.56801758668542,3970, 436,  16,  48,4.528768050821606,9.155507181089686,36.673642489637835,53.390725396224504,0,1,5,6,4,1,0,1,6,6,6,6
11262102_M,178.95613838239106,1.8002252274820607,166.84738632770362,15.603008947349942,1.6257473198322145,20.996500338676903,27.60847443922653,25.517114914425427,24.871502093618812,3952, 413,  66,  39,4.223058995687454,4.416052089856038,22.814030157278687,15.23179916528751,0,0,4,7,1,1,0,1,4,4,1,1
11262102_F,166.46834827234886,1.7240377213071865,206.63276578088607,18.22677240813882,1.6257473198322145,25.517114914425427,24.871502093618812,20.996500338676903,27.60847443922653,3598, 646, 175,  51,4.416052089856038,4.223058995687454,15.23179916528751,22.814030157278687,0,1,4,4,1,1,0,0,4,7,1,1
11362112_M,169.95075445582592,2.658554272262815,229.5280621654175,47.608678588227946,2.795657311074308,34.04300827966881,33.87781415561242,44.115087480118156,37.12553535829386,3726, 599,  76,  69,7.0763693851063385,8.38826273615891,30.04361641464429,69.72755818105782,0,1,6,5,7,4,0,1,6,5,6,5
11362112_F,175.673270016074,3.721493192979884,203.64943898354883,68.36600168582439,2.795657311074308,44.115087480118156,37.12553535829386,34.04300827966881,33.87781415561242,3853, 438, 129,  50,8.38826273615891,7.0763693851063385,69.72755818105782,30.04361641464429,0,1,6,5,6,5,0,1,6,5,7,4
11232118_M,174.8093581680442,3.053454501915467,181.5944865429367,27.275790540517487,3.0929892754449497,27.530857142857144,30.25554715339024,36.750296278739036,32.89233331176164,4020, 311,  91,  48,5.746953658530636,10.50374687092718,23.48961392232453,86.87500408314813,0,0,1,2,1,1,0,1,5,7,2,5
11232118_F,176.98645495509717,10.97545486067193,151.75491137866058,112.04020578821658,3.0929892754449497,36.750296278739036,32.89233331176164,27.530857142857144,30.25554715339024,4142, 153,  93,  82,10.50374687092718,5.746953658530636,86.87500408314813,23.48961392232453,0,1,5,7,2,5,0,0,1,2,1,1
11392103_F,178.1324422686874,3.976975050748317,210.48419838551484,207.6955633405538,28.474449491061648,47.63287601626016,45.45467429321779,51.851903201411645,40.08140425761832,2808,1187, 353, 122,12.529270863372535,15.229513614429747,153.85841245639241,542.6507217481867,0,0,2,4,1,1,0,1,7,6,7,7
11392103_M,172.5952501240727,33.024608677946645,145.86311640246566,503.67460669407757,28.474449491061648,51.851903201411645,40.08140425761832,47.63287601626016,45.45467429321779,3855, 389, 162,  64,15.229513614429747,12.529270863372535,542.6507217481867,153.85841245639241,0,1,7,6,7,7,0,0,2,4,1,1
11252111_F,162.6055811575253,7.236136449540836,172.66500917079557,36.82127471574326,25.07400850623327,19.565739286515594,26.23094194071929,31.065600370885488,37.7042511554234,4196, 217,  40,  17,3.6915521464470444,6.935592226967994,32.142060899376354,263.2006143959165,0,0,1,1,1,1,0,0,2,1,2,2
11252111_M,175.22865694385868,13.49977097632774,201.0819122193507,107.42791154267228,25.07400850623327,31.065600370885488,37.7042511554234,19.565739286515594,26.23094194071929,3678, 509, 197,  86,6.935592226967994,3.6915521464470444,263.2006143959165,32.142060899376354,0,0,2,1,2,2,0,0,1,1,1,1
11322113_F,172.00518386664004,3.0619896263554525,185.50037041177706,14.939243760169411,17.200419995296784,35.33107357190487,31.46836815353508,54.64172471775162,40.02460923985883,3265, 926, 206,  73,6.035930578564207,12.199270716164204,28.223776193081733,109.8305201946285,  0,999,  7,  6,  2,  4,0,0,3,5,2,2
